unified_id,SDCS,STATE_CODE_001,COUNTY_CODE_003,HIGHWAY_DISTRICT_002,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,BASE_HWY_NETWORK_012,TOLL_020,MAINTENANCE_021,FUNCTIONAL_CLASS_026,DESIGN_LOAD_031,MEDIAN_CODE_033,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,VERT_CLR_UND_REF_054A,LAT_UND_REF_055A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,OPR_RATING_METH_063,INV_RATING_METH_065,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,NATIONAL_NETWORK_110,PIER_PROTECTION_111,SCOUR_CRITICAL_113,LOWEST_RATING,PRE_CODE_ERA,WAS_RECONSTRUCTED,NFHL_FLD_ZONE,NFHL_SFHA
"('0007401D', '(47.4575, -122.2642222)')",4.0,48,14,1.0,1,2,2,3,-999.0,2,6.0,1,2,2,2,2,2,5,3,1,2,2,6,13,1,1,7.0,8.0,8.0,-999.0,-999.0,-999.0,5.0,7.0,5.0,6,11,9,-999.0,-999.0,-999.0,-999.0,1.0,1,2,2,1,2,4,1,1,2,-999.0,11,7,2,2,8.0,1.0
"('0007401E', '(47.46147222, -122.2635833)')",4.0,48,14,1.0,1,2,2,3,-999.0,2,6.0,1,1,2,2,2,3,5,3,1,2,2,6,13,1,1,8.0,8.0,8.0,-999.0,1.0,1.0,8.0,10.0,4.0,6,11,9,-999.0,-999.0,-999.0,-999.0,1.0,3,2,2,1,2,4,1,1,2,-999.0,11,8,2,2,8.0,1.0
"('0007401F', '(47.46122222, -122.2650556)')",4.0,48,14,1.0,1,2,2,3,-999.0,2,6.0,1,1,2,1,2,2,5,3,1,2,2,6,13,1,1,7.0,8.0,8.0,-999.0,1.0,1.0,8.0,7.0,7.0,6,11,9,-999.0,-999.0,-999.0,-999.0,1.0,1,2,2,1,2,4,1,1,2,-999.0,11,7,2,2,8.0,1.0
"('0007401H', '(47.46180556, -122.2627778)')",4.0,48,14,1.0,1,7,1,3,-999.0,2,6.0,1,1,2,1,2,2,5,3,1,2,2,6,13,1,1,7.0,8.0,8.0,-999.0,1.0,1.0,8.0,7.0,4.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,2,2,1,1,2,-999.0,11,7,2,2,8.0,1.0
"('0007401G', '(47.46227778, -122.2655278)')",4.0,48,14,1.0,1,2,2,3,-999.0,2,6.0,1,1,2,2,2,2,5,3,1,7,2,6,13,1,1,8.0,8.0,8.0,-999.0,1.0,1.0,8.0,7.0,10.0,6,11,9,-999.0,-999.0,-999.0,-999.0,1.0,2,2,2,1,2,2,1,1,2,-999.0,11,8,2,2,8.0,1.0
"('0007401I', '(47.46247222, -122.2653333)')",4.0,48,14,1.0,1,7,1,3,-999.0,2,6.0,1,2,2,2,2,2,5,3,1,7,2,6,13,1,1,8.0,8.0,8.0,-999.0,-999.0,-999.0,7.0,6.0,6.0,6,11,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,2,4,1,1,2,-999.0,11,8,2,2,8.0,1.0
"('0007401J', '(47.46266667, -122.2661667)')",4.0,48,14,1.0,1,2,2,3,-999.0,2,6.0,1,1,1,1,2,2,5,3,1,2,2,3,19,1,1,7.0,7.0,8.0,-999.0,-999.0,-999.0,6.0,5.0,5.0,6,11,9,-999.0,-999.0,-999.0,-999.0,1.0,2,2,2,1,2,2,1,1,2,-999.0,11,7,2,2,8.0,1.0
"('0007401K', '(47.46311111, -122.2703611)')",4.0,48,14,1.0,5,2,1,3,-999.0,6,6.0,1,1,2,2,2,2,5,3,1,6,2,3,19,1,1,7.0,7.0,7.0,-999.0,1.0,1.0,7.0,5.0,4.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,2,1,2,2,1,1,1,-999.0,11,7,2,2,8.0,1.0
"('0007406A', '(46.80263889, -123.0426667)')",4.0,48,32,3.0,2,2,2,3,-999.0,3,6.0,1,1,2,2,2,2,5,3,1,2,3,3,2,3,3,8.0,8.0,8.0,-999.0,-999.0,-999.0,8.0,5.0,6.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,2,1,2,7,3,1,2,-999.0,11,8,2,2,8.0,1.0
"('0007408A', '(48.90508333, -122.1410278)')",4.0,48,36,1.0,3,2,2,3,-999.0,9,4.0,1,1,2,2,2,2,5,1,1,2,6,8,13,2,2,8.0,7.0,7.0,9.0,2.0,2.0,6.0,3.0,-999.0,6,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,3,9,7,1,1,2,-999.0,4,7,2,2,1.0,2.0
"('0007409A', '(47.61062778, -122.3308944)')",4.0,48,14,1.0,5,2,1,3,-999.0,5,6.0,1,1,1,3,3,3,5,3,1,6,2,3,19,1,1,7.0,7.0,8.0,-999.0,1.0,1.0,7.0,5.0,4.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,11,7,2,2,8.0,1.0
"('0007409B', '(47.60952778, -122.3316667)')",4.0,48,14,1.0,1,7,1,3,-999.0,2,6.0,1,1,1,1,2,1,5,3,1,2,2,3,19,1,1,7.0,8.0,8.0,-999.0,1.0,1.0,8.0,10.0,4.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,2,2,1,1,2,-999.0,11,7,2,2,8.0,1.0
"('0007409C', '(47.61250833, -122.3310556)')",4.0,48,14,1.0,5,2,1,3,-999.0,5,6.0,1,1,1,1,1,1,5,3,1,6,2,3,19,1,1,8.0,8.0,8.0,-999.0,1.0,1.0,8.0,10.0,4.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,11,8,2,2,8.0,1.0
"('0007409D', '(47.61416667, -122.3305556)')",4.0,48,14,1.0,5,2,2,3,-999.0,4,6.0,1,1,1,1,1,1,5,3,1,6,2,3,19,1,1,8.0,8.0,8.0,-999.0,-999.0,-999.0,5.0,6.0,4.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,2,1,2,2,1,1,1,-999.0,11,8,2,2,8.0,1.0
"('0007442A', '(47.46485556, -122.2656861)')",4.0,48,14,1.0,1,2,2,3,-999.0,2,7.0,1,1,2,2,2,2,5,3,1,2,2,6,13,1,1,8.0,8.0,8.0,-999.0,1.0,1.0,7.0,10.0,5.0,6,11,9,-999.0,-999.0,-999.0,-999.0,1.0,3,2,2,1,2,4,1,1,2,-999.0,11,8,2,2,8.0,1.0
"('0007442B', '(47.46491667, -122.2668611)')",4.0,48,14,1.0,1,2,2,3,-999.0,2,7.0,1,1,2,2,2,2,5,3,1,2,2,6,13,1,1,8.0,8.0,8.0,-999.0,1.0,1.0,8.0,7.0,5.0,6,11,9,-999.0,-999.0,-999.0,-999.0,1.0,1,2,2,1,2,4,1,1,2,-999.0,11,8,2,2,8.0,1.0
"('0007442C', '(47.465, -122.2666667)')",4.0,48,14,1.0,1,7,1,3,-999.0,2,7.0,1,1,2,2,2,2,4,3,1,2,2,6,13,1,1,7.0,8.0,8.0,-999.0,1.0,1.0,8.0,7.0,6.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,2,2,1,1,2,-999.0,11,7,2,2,8.0,1.0
"('0007442D', '(47.46486111, -122.266)')",4.0,48,14,1.0,3,7,1,3,-999.0,2,6.0,1,1,2,2,2,2,5,3,1,2,2,6,13,1,1,8.0,8.0,8.0,-999.0,1.0,1.0,8.0,7.0,5.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,2,4,1,1,2,-999.0,11,8,2,2,8.0,1.0
"('0007459A', '(47.43416667, -122.2712222)')",4.0,48,14,1.0,5,2,1,3,-999.0,5,6.0,1,1,2,2,2,1,5,3,1,2,2,6,13,1,1,8.0,8.0,8.0,-999.0,1.0,1.0,8.0,5.0,10.0,6,11,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,4,1,1,1,-999.0,11,8,2,2,8.0,1.0
"('0007463A', '(46.54066667, -122.0952778)')",4.0,48,18,4.0,2,2,2,3,-999.0,8,6.0,1,1,2,2,2,1,5,1,1,2,6,3,2,2,2,8.0,8.0,7.0,7.0,1.0,1.0,7.0,6.0,-999.0,6,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,2,3,2,7,1,1,2,-999.0,6,7,2,2,-999.0,-999.0
"('0007486A', '(47.60252778, -122.3394167)')",4.0,48,14,1.0,3,2,2,1,-999.0,4,3.0,1,1,3,3,3,3,4,1,1,2,6,4,8,2,2,8.0,7.0,8.0,9.0,1.0,1.0,7.0,3.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,5,6,1,1,2,-999.0,4,7,2,2,7.0,2.0
"('0007486B', '(47.60288889, -122.3394167)')",4.0,48,14,1.0,3,2,2,1,-999.0,4,4.0,1,1,3,3,3,3,5,1,1,2,6,4,8,2,2,7.0,6.0,6.0,9.0,1.0,1.0,6.0,3.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,5,6,1,1,2,-999.0,4,6,2,2,7.0,2.0
"('7486', '(47.603, -122.3380556)')",4.0,48,14,1.0,3,2,2,1,-999.0,4,3.0,1,1,3,3,3,3,4,1,6,2,6,8,13,2,2,7.0,7.0,5.0,8.0,2.0,2.0,5.0,8.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,2,1,9,7,1,1,2,-999.0,6,5,2,2,7.0,2.0
"('0007504A', '(47.59811111, -122.3207778)')",4.0,48,14,1.0,1,2,2,3,-999.0,2,7.0,1,2,2,2,2,2,5,3,1,2,2,3,19,1,1,7.0,7.0,8.0,-999.0,1.0,1.0,6.0,5.0,10.0,6,11,9,-999.0,-999.0,-999.0,-999.0,1.0,3,2,2,1,2,2,1,1,2,-999.0,11,7,2,2,8.0,1.0
"('0007504B', '(47.59803889, -122.3203889)')",4.0,48,14,1.0,1,2,2,3,-999.0,2,7.0,1,1,2,2,2,2,5,3,1,2,2,3,19,1,1,7.0,7.0,8.0,-999.0,-999.0,-999.0,4.0,7.0,7.0,6,11,9,-999.0,-999.0,-999.0,-999.0,1.0,1,2,2,1,2,2,1,1,2,-999.0,11,7,2,2,8.0,1.0
"('0007504C', '(47.59811111, -122.3204167)')",4.0,48,14,1.0,1,7,1,3,-999.0,2,7.0,1,2,1,1,2,2,5,3,1,2,2,3,19,1,1,8.0,8.0,8.0,-999.0,1.0,1.0,8.0,3.0,8.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,2,2,1,1,2,-999.0,11,8,2,2,8.0,1.0
"('0007504D', '(47.59808333, -122.3214722)')",4.0,48,14,1.0,1,7,1,3,-999.0,2,7.0,1,2,1,2,2,1,5,3,1,2,2,3,19,1,1,7.0,7.0,8.0,-999.0,1.0,1.0,7.0,8.0,7.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,2,2,1,1,2,-999.0,11,7,2,2,8.0,1.0
"('0007505C', '(47.23391667, -122.4313389)')",4.0,48,25,3.0,1,7,1,3,-999.0,2,6.0,1,1,2,2,2,2,5,3,1,2,3,3,19,3,3,7.0,7.0,8.0,-999.0,1.0,1.0,7.0,6.0,6.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,2,2,1,1,2,-999.0,11,7,2,2,8.0,1.0
"('0007504E', '(47.60171111, -122.3258639)')",4.0,48,14,1.0,5,2,1,3,-999.0,5,6.0,1,1,2,2,2,2,5,3,1,6,2,3,19,1,1,7.0,7.0,8.0,-999.0,-999.0,-999.0,7.0,6.0,4.0,6,11,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,11,7,2,2,8.0,1.0
"('0007505D', '(47.22986111, -122.4286111)')",4.0,48,25,3.0,3,2,2,3,-999.0,3,6.0,1,2,2,2,2,2,5,3,1,2,5,3,19,1,1,8.0,7.0,8.0,-999.0,-999.0,-999.0,5.0,5.0,7.0,6,11,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,2,2,1,1,2,-999.0,11,7,2,2,8.0,1.0
"('0007505E', '(47.23402778, -122.4354722)')",4.0,48,25,3.0,5,2,1,3,-999.0,6,6.0,1,1,1,1,1,1,5,3,1,6,2,3,19,1,1,8.0,8.0,8.0,-999.0,1.0,1.0,8.0,5.0,10.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,11,8,2,2,8.0,1.0
"('0007548A', '(47.675, -122.1883333)')",4.0,48,14,1.0,5,2,1,3,-999.0,5,6.0,1,1,2,2,2,2,5,3,1,2,3,6,13,3,3,8.0,8.0,7.0,-999.0,3.0,3.0,7.0,5.0,10.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,4,1,1,2,-999.0,11,7,2,2,8.0,1.0
"('0007565A', '(47.59086111, -122.3208056)')",4.0,48,14,1.0,1,7,1,3,-999.0,2,7.0,1,1,2,2,2,2,5,3,1,2,2,3,19,1,1,8.0,8.0,8.0,-999.0,1.0,1.0,8.0,8.0,7.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,2,4,1,1,2,-999.0,11,8,2,2,8.0,1.0
"('0007565B', '(47.59386111, -122.3198611)')",4.0,48,14,1.0,1,7,1,3,-999.0,2,7.0,1,1,2,2,2,2,5,3,1,7,2,3,19,1,1,8.0,8.0,8.0,-999.0,-999.0,-999.0,6.0,6.0,4.0,6,11,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,2,4,1,1,2,-999.0,11,8,2,2,8.0,1.0
"('0007565C', '(47.59166667, -122.3183333)')",4.0,48,14,1.0,1,2,2,3,-999.0,3,7.0,1,2,2,2,2,2,4,3,1,7,2,7,19,1,1,8.0,7.0,7.0,-999.0,-999.0,-999.0,4.0,5.0,4.0,6,11,9,-999.0,-999.0,-999.0,-999.0,1.0,3,2,2,1,2,4,1,2,2,-999.0,11,7,2,2,8.0,1.0
